Open time,LogReturns,LogLow/O,LogHigh/O
1609545600000,0.0207515003650359,-0.02754965661344677,0.03582281565569545
1609549200000,-0.0099125670855327,-0.04621703795316279,0.00538324586372152
1609552800000,0.0930610092182024,-0.00857200694657756,0.11574262869214813
1609556400000,0.0513266171157963,-0.047426426683649936,0.07384837955394019
1609560000000,0.1584655327730942,-0.0031248374321934946,0.18424894893719834
1609563600000,-0.0763262158563771,-0.11504328591592738,0.01621943435331996
1609567200000,-0.0649968512960795,-0.07981009584087762,0.019489397416935894
1609570800000,0.0212006533024305,-0.03974753406798914,0.04245284548425765
1609574400000,-0.0217787265559608,-0.029921544285147483,0.03962125070456857
1609578000000,0.0015555904379177,-0.018631987978680264,0.04995798261643891
1609581600000,0.0467642457008277,-0.005269146197664831,0.06169774437940134
1609585200000,0.0258823868716435,-0.008724882801145029,0.04651680538160097
1609588800000,-0.0406120800166289,-0.07957556561263956,0.00462059244356805
1609592400000,0.0407359693148167,-0.00285433758770548,0.044540187333561576
1609596000000,0.0432229639798796,-0.015789655674807612,0.06602328070437391
1609599600000,0.1252732482985686,-0.003022486149161452,0.26034487152698205
1609603200000,0.0235280631780746,-0.059688817348698464,0.0934031011303178
1609606800000,0.1255406167900312,-0.0039533173294099555,0.13837478610954612
1609610400000,0.1291394667457116,-0.03307509207533865,0.17170627873515087
1609614000000,0.0366305222089287,-0.1055141242116786,0.20833911021389273
1609617600000,-0.2585794156790861,-0.29330543620834604,0.03504134566776429
1609621200000,0.1340301193703911,-0.06971387702175669,0.19196147124358998
1609624800000,0.060793717035826,-0.05348509550240266,0.11660173593994294
1609628400000,-0.0487612116009752,-0.10281629415314697,0.007293018347515279
1609632000000,-0.1015530260946913,-0.12699800818081108,0.01055740476389655
1609635600000,0.0309873595576828,-0.009296790921056619,0.083223862815335
1609639200000,0.0220804034409392,-0.04291770504084713,0.03529784106355116
1609642800000,0.0771312872492687,-0.007818522882272028,0.1299650799743377
1609646400000,-0.003819958121199,-0.050323892630626865,0.037171186126665035
1609650000000,0.1109744195793933,-0.016613943966507172,0.1486867946907795
1609653600000,0.0400258244575671,-0.04252395321963576,0.07423460739055976
1609657200000,-0.0101872532349421,-0.05318226546030935,0.02031807914798911
1609660800000,-0.0599366023799044,-0.09863713021948772,0.0027807487358497696
1609664400000,0.0085191642082709,-0.0555669207561742,0.016108868898979445
1609668000000,-0.0168787950837812,-0.048451241432098335,0.012623272365538618
1609671600000,0.1232972165680816,-0.0013869687484930893,0.13762506732980562
1609675200000,0.0053115424590057,-0.06653164754735208,0.0681188255134062
1609678800000,-0.0260428985794808,-0.0488754959251283,0.02514315452446958
1609682400000,-0.0487345487960062,-0.10690737060864475,0.026275476432438438
1609686000000,0.0127165919408349,-0.07826045903272583,0.028644458476474455
1609689600000,-0.1305384219107937,-0.1374103076308364,0.018984449436758588
1609693200000,0.0095286716114596,-0.07114524959100343,0.04637466279060831
1609696800000,-0.0284881680318932,-0.07666025224664264,0.020687935306721528
1609700400000,-0.0900892600300839,-0.1032972286877607,0.01658686962490563
1609704000000,0.0859699153635728,-0.04565618139840577,0.10837218175082075
1609707600000,-0.0144526514601163,-0.039681168072074335,0.028890630742333556
1609711200000,-0.0322334945749844,-0.06481882233578329,0.0014893741654447012
1609714800000,-0.0329609376264973,-0.06623116675175744,0.03135393541507181
1609718400000,0.0363640076049131,-0.017631197499482276,0.0387552495266581
1609722000000,0.0262992008557087,-0.008584336568841167,0.05464775150245327
1609725600000,0.0626748163138464,-0.009443195059085419,0.07808093289896068
1609729200000,-0.0050701873270517,-0.030672888357027972,0.0338482715187256
1609732800000,-0.03666061272701,-0.05005532989488071,0.012889747060182977
1609736400000,-0.058847311437843,-0.06250529871336585,0.009339131649319654
1609740000000,-0.0053285121121857,-0.019052970440062822,0.03727999524357095
1609743600000,-0.0480524400298154,-0.0680883627204576,0.013604976973947025
1609747200000,0.0003771371147615,-0.004206105044274544,0.04243412560801296
1609750800000,-0.1114376031728533,-0.16828783704124994,0.008873283704733836
1609754400000,0.0139296479403214,-0.11668301565148376,0.04439474428118384
1609758000000,0.023530497410194,-0.0782417391184147,0.03295830175431824
