Open time,LogReturns,LogLow/O,LogHigh/O
1609545600000,-0.0194931201125141,-0.027627506440723204,0.003820171706903963
1609549200000,0.0108315808903876,-0.00924253435235678,0.014394560190475358
1609552800000,0.0040246130331424,-0.002248811672812323,0.006430151906286596
1609556400000,0.0041799138988247,-0.0008037201190438381,0.010957762878508914
1609560000000,-0.0040651626220907,-0.010743216532529187,0.0009138680096836271
1609563600000,0.0040651626220908,-0.0020678966527996057,0.005835924561904404
1609567200000,-0.0067077791998918,-0.009592537440180182,0.0008000000426666709
1609570800000,-0.0082019751663952,-0.00993653467333,0.004931485422904114
1609574400000,-0.0052917868377892,-0.008385793376274098,0.0035312202024193606
1609578000000,-0.0050854997808945,-0.007313181635816068,0.0037237489936357004
1609581600000,0.0029258608268136,-0.015891635573632046,0.010262480738704616
1609585200000,0.0052450729256268,-0.0007599006649463558,0.007045357972965682
1609588800000,0.0428937831771269,-0.010574690309155255,0.04338742302444709
1609592400000,0.0016135766472169,-0.01645041728750818,0.018209408953838047
1609596000000,-0.0051838136204295,-0.01602813958681426,0.005765302293290198
1609599600000,-0.0004471772014148,-0.009147859623259924,0.003513373939989517
1609603200000,0.0240842396690274,-0.007965934640219885,0.026630015892269654
1609606800000,-0.0027874201634884,-0.014182295758687014,0.006148842662365039
1609610400000,0.000765948171816,-0.00763677035092547,0.008121927397632511
1609614000000,0.0020214719916722,-0.001258860077031132,0.00952673309352714
1609617600000,-0.0515748477595756,-0.05798074004139919,0.003432965254750453
1609621200000,0.0186740410828021,-0.021239120202720452,0.022483063527209524
1609624800000,0.0029287545575673,-0.00730488256369477,0.011220943586653487
1609628400000,-0.0021957613754155,-0.011480403201242995,0.005495443651230891
1609632000000,-0.0053689128372991,-0.007071165088232467,0.009928005936327366
1609635600000,-0.0039176771186426,-0.013464375019815344,0.0030555107798704295
1609639200000,-0.0047901551447901,-0.008340522500134728,0.0
1609642800000,-0.0027475689866364,-0.005847634618809661,0.0010283952228986593
1609646400000,0.0082201627384399,-0.005171533677274853,0.010263518080412481
1609650000000,-0.0067309591869723,-0.009434301942960799,0.0068623550173325665
1609653600000,0.0109290705321902,-0.0012026459657603628,0.014376472855696765
1609657200000,-0.0129916357185386,-0.01465624592411241,5.661071642393267e-05
1609660800000,0.0124819950042036,-0.010090902981962913,0.019487592245925
1609664400000,0.0153447071182759,-0.0008498343334621961,0.03390721481515602
1609668000000,0.0382484045522396,0.0,0.041880932894253986
1609671600000,0.0135969462594593,-0.00032216495124015587,0.04169132181231339
1609675200000,0.0248450238530839,-0.0038734030865019697,0.029585023665014365
1609678800000,0.0206561871632569,-0.009242497903183544,0.05152326587468381
1609682400000,-0.0030409024497204,-0.023188406217874435,0.023107960286258056
1609686000000,-0.004578762578243,-0.0437276312085193,0.009948823316616062
1609689600000,-0.0159855373878623,-0.017612979768276693,0.030664914029990165
1609693200000,0.0101555116694815,-0.004778981616350597,0.02036437741139152
1609696800000,-0.0068449355028735,-0.02423511881526408,0.006388491816795572
1609700400000,0.0078189698761428,-0.011425134665177916,0.011602368460527313
