Open time,LogReturns,LogLow/O,LogHigh/O
1609545600000,-0.0220125971709042,-0.02828160640904609,0.0011366747177075087
1609549200000,0.0179193326731846,-0.0047895498346508525,0.02209493684182262
1609552800000,-0.0119960601399598,-0.013361332343115429,0.006950176457638291
1609556400000,0.0040146974569077,-0.00021393577729589275,0.006481899027284355
1609560000000,0.0008947021451914,-0.009722744971545572,0.0014481644919503989
1609563600000,0.0032737428528271,-0.005252269904556073,0.005733108388184638
1609567200000,-0.0074131218829977,-0.01303242322120668,0.0004244302088245444
1609570800000,-0.0020547072851028,-0.0031268095635903492,0.010930929926641353
1609574400000,-0.0236304866971395,-0.030264495138469627,0.0032499494074722524
1609578000000,-0.022675299840338,-0.028440466909489537,0.009216252528515545
1609581600000,0.0135073935959191,-0.0014377501690405747,0.025663458292868757
1609585200000,0.0078068540728591,-0.00022151828724026323,0.01188969926918193
1609588800000,0.0189744149420858,-0.008427326011935854,0.025592374856776345
1609592400000,-0.005533235057185,-0.017789652104225562,0.0009049189422374315
1609596000000,-0.0110276806770627,-0.012874122259038945,0.0012566898713655128
1609599600000,0.0025825669296995,-0.004040232099890684,0.007988343765716444
1609603200000,-0.0298622362511297,-0.06225393671659418,0.0
1609606800000,0.005569543682085,-0.0063257033632653226,0.028331009877354152
1609610400000,-0.0003583908290309,-0.009588405405858591,0.009541716765736563
1609614000000,-0.0107665972353038,-0.01426145662496614,0.0036677591772198426
1609617600000,-0.0153350638752837,-0.020679664561244593,0.004833436852042183
1609621200000,0.0305277329388371,-0.03224806374560596,0.05124736910797223
1609624800000,-0.014287240960591,-0.018732536236335307,0.00031222819674248115
1609628400000,-0.0015850375802218,-0.011102630315890094,0.004109378313334577
1609632000000,-0.0118538818489114,-0.015805911256237204,0.0024444356022221836
1609635600000,0.0059445051359826,-0.0007340796806065697,0.01916933556142042
1609639200000,0.0123245782940568,-0.00045599635993043286,0.01869804271110831
1609642800000,-0.0032928151721659,-0.006368441387726742,0.0020239735247151724
1609646400000,0.0076514911059127,-0.0007230658304906434,0.017331766834616458
1609650000000,-0.0091888399346529,-0.015505588322261454,0.007017886344821367
1609653600000,-0.0044899052728519,-0.010827638652063376,0.0062249287573501455
1609657200000,-0.009637198066175,-0.023034971737126986,0.0028140904554905255
1609660800000,0.0009174733429482,-0.0042320317084807435,0.00977533821036669
1609664400000,0.0047573393781773,-0.0014223774450659032,0.018399156174333964
1609668000000,-0.0030164556693106,-0.014341117270657788,0.0005931062974697809
1609671600000,0.0116044898226348,-9.154155993207347e-05,0.03591639390571055
1609675200000,0.010262963685476,-0.00022621875449924111,0.016154715243916762
1609678800000,-0.0098558436020476,-0.014843828687567395,0.007584581732363205
1609682400000,-0.0061697786787781,-0.014210477790216114,0.015749063597773505
1609686000000,0.0056721649524663,-0.012132459681040375,0.01593605266278031
1609689600000,0.0314898978603057,-0.008497540510440826,0.0635482119387194
1609693200000,0.0136305374201638,-0.0007895083527780233,0.044756719650488774
1609696800000,-0.0257171424321922,-0.04580548058249456,0.004445698670305642
1609700400000,-0.001065672140283,-0.011831815670487522,0.004649626443768762
1609704000000,-0.0003999200213269,-0.010091623933907945,0.006465635207489218
1609707600000,0.0133767970416387,-0.0011116794172421063,0.019758183839360344
1609711200000,-0.0137768770629784,-0.01841248794445227,0.0007452708527588836
1609714800000,0.0021762794225954,-0.008035757526783094,0.019331718957632527
1609718400000,0.0081301260832503,-0.012949499999380887,0.013046729490382658
1609722000000,0.0209461379982587,-0.00352765159900148,0.028808933775397394
1609725600000,-0.0034102469863691,-0.00835159228008453,0.014714954537073055
1609729200000,0.0055626369692903,-0.004637563843132186,0.005562636969290269
1609732800000,0.0293228923747205,-0.010719791436494486,0.03127833963726556
1609736400000,-0.0246038788983914,-0.027141408185402893,0.0016695191490037065
1609740000000,0.0922902361544675,-0.005020069324462417,0.1103512511233482
1609743600000,-0.0656839369966483,-0.09835539180856268,0.0006235143025741241
1609747200000,-0.0206748558786873,-0.054761877998868114,0.021842127701369174
1609750800000,-0.0180742035696603,-0.054426578025557726,0.010243909424293873
1609754400000,-0.0127745726042683,-0.057576267403643744,0.008237243341424394
1609758000000,0.0163638432525613,-0.016145435312733047,0.017183674585831366
1609761600000,-0.0144350332560188,-0.01562429782123953,0.0014240406316139431
1609765200000,0.0045878655178554,-0.012783951930074089,0.004763058230286665
1609768800000,0.0016116740938227,-0.007746039912292835,0.011873947793318962
1609772400000,0.0175590697454424,-0.0019162099757636941,0.02215954537622289
1609776000000,-0.0075553053106346,-0.023141671567716626,0.029076715531759056
