Open time,LogReturns,LogLow/O,LogHigh/O
1609545600000,-0.0045860973332968,-0.013218507437366966,0.00023487185871040595
1609549200000,0.0055327476320669,-0.0033596421729864545,0.006896857994203032
1609552800000,-0.001214996786499,-0.0013445931240880782,0.0037240521542418747
1609556400000,0.000958828564333,-0.0022864207314476914,0.001998763660413516
1609560000000,-7.904386904771416e-05,-0.0045055772675421935,0.001499627076528398
1609563600000,0.0081561887390016,0.0,0.008156526691069033
1609567200000,0.0040162579328095,-0.004742218362455475,0.005224922179818847
1609570800000,0.0013767455987788,-0.0028904983806743445,0.0037440266710540016
1609574400000,0.0031717713336989,-0.003753742107736713,0.0032764811130956417
1609578000000,-0.0077918391949802,-0.008968706206532673,0.0018237966260148397
1609581600000,0.0022977094076783,-0.004703936573614342,0.007271672844733956
1609585200000,0.0024904115587794,-0.0019129112124147696,0.003397915547873609
1609588800000,0.0281345145363273,-0.00045717067952288915,0.03737090994314585
1609592400000,0.030161976965146,-0.0027167283539224485,0.03081804680718392
1609596000000,-0.0079781807419978,-0.015366916532220998,0.0006917646850030934
1609599600000,0.0127263838656234,-0.001732374819320981,0.016150793929840646
1609603200000,0.0246528301522007,-0.0023589629295610592,0.040471992646743615
1609606800000,0.0114688847608898,-0.0027592899955131145,0.013779642081516386
1609610400000,0.0043433607706857,-0.01335692929630028,0.013394106700960862
1609614000000,0.0008245089837865,-0.00943773466957154,0.006645148779458765
1609617600000,-0.074137132693067,-0.07796677877187186,0.0010340669512096667
1609621200000,0.0329516721617623,-0.012118680501714607,0.04265511755650131
1609624800000,0.0141314454892355,-0.00851007750184607,0.019323643292256776
1609628400000,0.0010157952828855,-0.02022364043175351,0.0032035958332379266
1609632000000,0.0083437142242889,-0.006656147546630464,0.009937576224958278
1609635600000,0.0042178629330056,-0.007639759071750518,0.010488458610963036
1609639200000,0.0047937567958961,-0.0010145389447178133,0.009197046580165846
1609642800000,-0.0051381453530769,-0.010367012036388346,0.00043726740330995995
1609646400000,0.018814417375738,-0.0038787544913141403,0.020475569460449705
1609650000000,0.0169124226109814,-0.002506412509260869,0.029315827081299872
1609653600000,0.0061560190747448,-0.003190933876419777,0.010354789058146352
1609657200000,0.0141836273893312,-0.006792502578329973,0.02359487358208945
1609660800000,-0.0024603318251156,-0.020364271216600116,0.006325920202492341
1609664400000,-0.005167297759243,-0.016646183276302295,0.006425257359206071
1609668000000,-0.0091846346405949,-0.023286902376344898,0.00466939998368332
1609671600000,0.0156851455489339,-0.0026722640175602663,0.016744342003418566
1609675200000,-0.0090433317566017,-0.014187063441756464,0.005403881058494875
1609678800000,-0.0065815994647279,-0.008945959982709084,0.008214241948923728
1609682400000,-0.0020227054471231,-0.01271345923615641,0.007997340206404857
1609686000000,-0.0090591330880787,-0.032601739053001566,0.0018293573587104817
1609689600000,-0.025079521434689,-0.02585430263641264,0.009432720683021145
1609693200000,0.0070908711875802,-0.0068176206023853325,0.019893981477979494
1609696800000,-0.0042482420893811,-0.01965586305990108,0.003762871619757746
1609700400000,7.476125606666425e-05,-0.009630663699462971,0.004877041998357257
