Open time,LogReturns,LogLow/O,LogHigh/O
1609545600000,-0.0124379541218606,-0.017507038060045943,0.0023979676734624533
1609549200000,0.0130825447262996,-0.006955652829936376,0.016326612096738025
1609552800000,8.225826357457032e-05,-0.00046625161975732965,0.006845270924229041
1609556400000,0.0013015215937541,-0.001440477664451656,0.0034350421415814125
1609560000000,-0.0012878125409808,-0.005670560624394305,0.0003832833743002695
1609563600000,0.0034760271479061,-0.0003153557719102196,0.005400430119320454
1609567200000,0.0068753121348658,-0.0019965545565074905,0.011545276561930606
1609570800000,-0.002608413608047,-0.005455239186032301,0.0021412994209191183
1609574400000,-0.0017427299912293,-0.009444283054512503,0.004384215727153418
1609578000000,-0.0115540089499608,-0.014798814934044557,0.0010895621038660153
1609581600000,0.0042094320279868,-0.0030795812358492825,0.011911021661694221
1609585200000,0.0016870464921482,-0.0018959695729812154,0.003493991839406796
1609588800000,0.0306080246964747,-0.0019890949320302553,0.0367297626658738
1609592400000,0.0241484997127638,-0.004368971318496229,0.026765476362520246
1609596000000,-0.012835504054256,-0.023324787380919254,0.0006614571753118526
1609599600000,0.0097949611712578,-0.00017084469601602592,0.010457748349042895
1609603200000,0.0174285389611688,-0.005153473684204712,0.018731653827095407
1609606800000,-0.0039723780115633,-0.010154459418037831,0.0034724916803154926
1609610400000,0.0015011068668554,-0.00873120193009047,0.007190593688405578
1609614000000,0.0061094259557981,-0.004149623431695559,0.009810691756532819
1609617600000,-0.0366475411724942,-0.045182972338352556,0.0008788298119561944
1609621200000,0.0162573229883528,-0.00712313244817242,0.01933420174828626
1609624800000,0.0042046858474013,-0.005058680931131931,0.007204716802285738
1609628400000,0.0030644924580501,-0.011934062112510802,0.007213539509362654
1609632000000,0.0016125186514908,-0.004983732314223666,0.005691124611994169
1609635600000,0.0014940947407756,-0.004508498196782007,0.004064732513706204
1609639200000,0.0025322814979148,-0.001932417539620701,0.005915696367930323
1609642800000,-0.008470311260783,-0.009649073199673452,0.000423557504262817
1609646400000,0.0065041719053974,-0.0048405506058610825,0.007737581160439433
1609650000000,0.0115231191333293,-0.0015964572347346717,0.016155110366239178
